,date_of_purchase,date_of_encashment,standardised_political_party_name,prefix_bond_code,bond_number,bond_type,amount,pay_branch_code,pay_branch_state,pay_branch_ciy,standardised_purchaser_name,organisation_or_individual,issue_branch_code,issue_branch_state,issue_branch_city,status
12287,16-11-2023,23-11-2023,Bharatiya Janata Party,OC,14186,1 Crore Bond,10000000,`00691,Delhi,New Delhi,GOODLUCK INDIA LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12288,16-11-2023,23-11-2023,Bharatiya Janata Party,OC,14184,1 Crore Bond,10000000,`00691,Delhi,New Delhi,GOODLUCK INDIA LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12289,20-11-2023,23-11-2023,Bharatiya Janata Party,OC,14188,1 Crore Bond,10000000,`00691,Delhi,New Delhi,AJAY GUPTA,Individual,`00691,Delhi,New Delhi,Paid
12290,20-11-2023,23-11-2023,Bharatiya Janata Party,OC,14190,1 Crore Bond,10000000,`00691,Delhi,New Delhi,AJAY GUPTA,Individual,`00691,Delhi,New Delhi,Paid
12291,16-11-2023,24-11-2023,Bharatiya Janata Party,TL,14930,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,GOODLUCK INDIA LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12292,16-11-2023,24-11-2023,Bharatiya Janata Party,TL,14932,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,GOODLUCK INDIA LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12293,16-11-2023,24-11-2023,Bharatiya Janata Party,TL,14938,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,GOODLUCK INDIA LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12294,16-11-2023,24-11-2023,Bharatiya Janata Party,TL,14934,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,GOODLUCK INDIA LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12295,16-11-2023,24-11-2023,Bharatiya Janata Party,TL,14936,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,GOODLUCK INDIA LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12296,15-11-2023,24-11-2023,Biju Janata Dal,OC,14150,1 Crore Bond,10000000,`00041,Odisha,Bhubaneswar,JINDAL STEEL AND POWER LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12297,15-11-2023,24-11-2023,Biju Janata Dal,OC,14168,1 Crore Bond,10000000,`00041,Odisha,Bhubaneswar,JINDAL STEEL AND POWER LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12298,15-11-2023,24-11-2023,Biju Janata Dal,OC,14142,1 Crore Bond,10000000,`00041,Odisha,Bhubaneswar,JINDAL STEEL AND POWER LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12299,15-11-2023,24-11-2023,Biju Janata Dal,OC,14146,1 Crore Bond,10000000,`00041,Odisha,Bhubaneswar,JINDAL STEEL AND POWER LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12300,15-11-2023,24-11-2023,Biju Janata Dal,OC,14148,1 Crore Bond,10000000,`00041,Odisha,Bhubaneswar,JINDAL STEEL AND POWER LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12301,15-11-2023,24-11-2023,Biju Janata Dal,OC,14154,1 Crore Bond,10000000,`00041,Odisha,Bhubaneswar,JINDAL STEEL AND POWER LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12302,15-11-2023,24-11-2023,Biju Janata Dal,OC,14156,1 Crore Bond,10000000,`00041,Odisha,Bhubaneswar,JINDAL STEEL AND POWER LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12303,15-11-2023,24-11-2023,Biju Janata Dal,OC,14130,1 Crore Bond,10000000,`00041,Odisha,Bhubaneswar,JINDAL STEEL AND POWER LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12304,15-11-2023,24-11-2023,Biju Janata Dal,OC,14136,1 Crore Bond,10000000,`00041,Odisha,Bhubaneswar,JINDAL STEEL AND POWER LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12305,15-11-2023,24-11-2023,Biju Janata Dal,OC,14172,1 Crore Bond,10000000,`00041,Odisha,Bhubaneswar,JINDAL STEEL AND POWER LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12306,15-11-2023,24-11-2023,Biju Janata Dal,OC,14178,1 Crore Bond,10000000,`00041,Odisha,Bhubaneswar,JINDAL STEEL AND POWER LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12307,15-11-2023,24-11-2023,Biju Janata Dal,OC,14134,1 Crore Bond,10000000,`00041,Odisha,Bhubaneswar,JINDAL STEEL AND POWER LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12308,15-11-2023,24-11-2023,Biju Janata Dal,OC,14138,1 Crore Bond,10000000,`00041,Odisha,Bhubaneswar,JINDAL STEEL AND POWER LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12309,15-11-2023,24-11-2023,Biju Janata Dal,OC,14162,1 Crore Bond,10000000,`00041,Odisha,Bhubaneswar,JINDAL STEEL AND POWER LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12310,15-11-2023,24-11-2023,Biju Janata Dal,OC,14144,1 Crore Bond,10000000,`00041,Odisha,Bhubaneswar,JINDAL STEEL AND POWER LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12311,15-11-2023,24-11-2023,Biju Janata Dal,OC,14158,1 Crore Bond,10000000,`00041,Odisha,Bhubaneswar,JINDAL STEEL AND POWER LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12312,15-11-2023,24-11-2023,Biju Janata Dal,OC,14166,1 Crore Bond,10000000,`00041,Odisha,Bhubaneswar,JINDAL STEEL AND POWER LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12313,15-11-2023,24-11-2023,Biju Janata Dal,OC,14160,1 Crore Bond,10000000,`00041,Odisha,Bhubaneswar,JINDAL STEEL AND POWER LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12314,15-11-2023,24-11-2023,Biju Janata Dal,OC,14132,1 Crore Bond,10000000,`00041,Odisha,Bhubaneswar,JINDAL STEEL AND POWER LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12315,15-11-2023,24-11-2023,Biju Janata Dal,OC,14176,1 Crore Bond,10000000,`00041,Odisha,Bhubaneswar,JINDAL STEEL AND POWER LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12316,15-11-2023,24-11-2023,Biju Janata Dal,OC,14164,1 Crore Bond,10000000,`00041,Odisha,Bhubaneswar,JINDAL STEEL AND POWER LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12317,15-11-2023,24-11-2023,Biju Janata Dal,OC,14174,1 Crore Bond,10000000,`00041,Odisha,Bhubaneswar,JINDAL STEEL AND POWER LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12318,15-11-2023,24-11-2023,Biju Janata Dal,OC,14170,1 Crore Bond,10000000,`00041,Odisha,Bhubaneswar,JINDAL STEEL AND POWER LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12319,15-11-2023,24-11-2023,Biju Janata Dal,OC,14152,1 Crore Bond,10000000,`00041,Odisha,Bhubaneswar,JINDAL STEEL AND POWER LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12320,15-11-2023,24-11-2023,Biju Janata Dal,OC,14140,1 Crore Bond,10000000,`00041,Odisha,Bhubaneswar,JINDAL STEEL AND POWER LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12321,17-11-2023,24-11-2023,Indian National Congress,OC,14283,1 Crore Bond,10000000,`00691,Delhi,New Delhi,JK LAKSHMI CEMENT LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12322,17-11-2023,24-11-2023,Indian National Congress,OC,14281,1 Crore Bond,10000000,`00691,Delhi,New Delhi,JK LAKSHMI CEMENT LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12323,17-11-2023,24-11-2023,Indian National Congress,TL,14939,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,JK LAKSHMI CEMENT LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12324,17-11-2023,24-11-2023,Indian National Congress,TL,14941,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,JK LAKSHMI CEMENT LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12325,17-11-2023,24-11-2023,Indian National Congress,TL,14947,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,JK LAKSHMI CEMENT LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12326,17-11-2023,24-11-2023,Indian National Congress,TL,14937,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,JK LAKSHMI CEMENT LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12327,17-11-2023,24-11-2023,Indian National Congress,TL,14951,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,JK LAKSHMI CEMENT LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12328,17-11-2023,24-11-2023,Indian National Congress,TL,14933,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,JK LAKSHMI CEMENT LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12329,17-11-2023,24-11-2023,Indian National Congress,TL,14945,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,JK LAKSHMI CEMENT LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12330,17-11-2023,24-11-2023,Indian National Congress,TL,14949,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,JK LAKSHMI CEMENT LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12331,17-11-2023,24-11-2023,Indian National Congress,TL,14935,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,JK LAKSHMI CEMENT LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12332,17-11-2023,24-11-2023,Indian National Congress,TL,14943,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,JK LAKSHMI CEMENT LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12333,17-11-2023,28-11-2023,Bharatiya Janata Party,OC,14291,1 Crore Bond,10000000,`00691,Delhi,New Delhi,DCM SHRIRAM LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12334,17-11-2023,28-11-2023,Bharatiya Janata Party,OC,14287,1 Crore Bond,10000000,`00691,Delhi,New Delhi,DCM SHRIRAM LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12335,17-11-2023,28-11-2023,Bharatiya Janata Party,OC,14285,1 Crore Bond,10000000,`00691,Delhi,New Delhi,DCM SHRIRAM LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12336,17-11-2023,28-11-2023,Bharatiya Janata Party,OC,14293,1 Crore Bond,10000000,`00691,Delhi,New Delhi,DCM SHRIRAM LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12337,17-11-2023,28-11-2023,Bharatiya Janata Party,OC,14289,1 Crore Bond,10000000,`00691,Delhi,New Delhi,DCM SHRIRAM LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12338,20-11-2023,02-12-2023,YSR Congress Party,OC,14220,1 Crore Bond,10000000,`00847,Telangana,Hyderabad,OSTRO JAISALMER PRIVATE LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12339,20-11-2023,02-12-2023,YSR Congress Party,OC,14210,1 Crore Bond,10000000,`00847,Telangana,Hyderabad,OSTRO JAISALMER PRIVATE LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12340,20-11-2023,02-12-2023,YSR Congress Party,OC,14204,1 Crore Bond,10000000,`00847,Telangana,Hyderabad,OSTRO JAISALMER PRIVATE LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12341,20-11-2023,02-12-2023,YSR Congress Party,OC,14202,1 Crore Bond,10000000,`00847,Telangana,Hyderabad,OSTRO JAISALMER PRIVATE LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12342,20-11-2023,02-12-2023,YSR Congress Party,OC,14208,1 Crore Bond,10000000,`00847,Telangana,Hyderabad,OSTRO JAISALMER PRIVATE LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12343,20-11-2023,02-12-2023,YSR Congress Party,OC,14200,1 Crore Bond,10000000,`00847,Telangana,Hyderabad,OSTRO JAISALMER PRIVATE LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12344,20-11-2023,02-12-2023,YSR Congress Party,OC,14224,1 Crore Bond,10000000,`00847,Telangana,Hyderabad,OSTRO JAISALMER PRIVATE LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12345,20-11-2023,02-12-2023,YSR Congress Party,OC,14214,1 Crore Bond,10000000,`00847,Telangana,Hyderabad,OSTRO JAISALMER PRIVATE LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12346,20-11-2023,02-12-2023,YSR Congress Party,OC,14218,1 Crore Bond,10000000,`00847,Telangana,Hyderabad,OSTRO JAISALMER PRIVATE LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12347,20-11-2023,02-12-2023,YSR Congress Party,OC,14206,1 Crore Bond,10000000,`00847,Telangana,Hyderabad,OSTRO JAISALMER PRIVATE LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12348,20-11-2023,02-12-2023,YSR Congress Party,OC,14216,1 Crore Bond,10000000,`00847,Telangana,Hyderabad,OSTRO JAISALMER PRIVATE LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12349,20-11-2023,02-12-2023,YSR Congress Party,OC,14222,1 Crore Bond,10000000,`00847,Telangana,Hyderabad,OSTRO JAISALMER PRIVATE LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12350,20-11-2023,02-12-2023,YSR Congress Party,OC,14212,1 Crore Bond,10000000,`00847,Telangana,Hyderabad,OSTRO JAISALMER PRIVATE LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12351,20-11-2023,02-12-2023,YSR Congress Party,OC,14228,1 Crore Bond,10000000,`00847,Telangana,Hyderabad,OSTRO MADHYA WIND PRIVATE LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12352,20-11-2023,02-12-2023,YSR Congress Party,OC,14244,1 Crore Bond,10000000,`00847,Telangana,Hyderabad,OSTRO MADHYA WIND PRIVATE LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12353,20-11-2023,02-12-2023,YSR Congress Party,OC,14246,1 Crore Bond,10000000,`00847,Telangana,Hyderabad,OSTRO MADHYA WIND PRIVATE LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12354,20-11-2023,02-12-2023,YSR Congress Party,OC,14242,1 Crore Bond,10000000,`00847,Telangana,Hyderabad,OSTRO MADHYA WIND PRIVATE LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12355,20-11-2023,02-12-2023,YSR Congress Party,OC,14256,1 Crore Bond,10000000,`00847,Telangana,Hyderabad,OSTRO MADHYA WIND PRIVATE LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12356,20-11-2023,02-12-2023,YSR Congress Party,OC,14258,1 Crore Bond,10000000,`00847,Telangana,Hyderabad,OSTRO MADHYA WIND PRIVATE LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12357,20-11-2023,02-12-2023,YSR Congress Party,OC,14250,1 Crore Bond,10000000,`00847,Telangana,Hyderabad,OSTRO MADHYA WIND PRIVATE LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12358,20-11-2023,02-12-2023,YSR Congress Party,OC,14252,1 Crore Bond,10000000,`00847,Telangana,Hyderabad,OSTRO MADHYA WIND PRIVATE LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12359,20-11-2023,02-12-2023,YSR Congress Party,OC,14230,1 Crore Bond,10000000,`00847,Telangana,Hyderabad,OSTRO MADHYA WIND PRIVATE LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12360,20-11-2023,02-12-2023,YSR Congress Party,OC,14248,1 Crore Bond,10000000,`00847,Telangana,Hyderabad,OSTRO MADHYA WIND PRIVATE LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12361,20-11-2023,02-12-2023,YSR Congress Party,OC,14254,1 Crore Bond,10000000,`00847,Telangana,Hyderabad,OSTRO MADHYA WIND PRIVATE LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12362,20-11-2023,02-12-2023,YSR Congress Party,OC,14226,1 Crore Bond,10000000,`00847,Telangana,Hyderabad,OSTRO MADHYA WIND PRIVATE LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12363,20-11-2023,04-12-2023,YSR Congress Party,OC,14194,1 Crore Bond,10000000,`00847,Telangana,Hyderabad,OSTRO JAISALMER PRIVATE LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12364,20-11-2023,04-12-2023,YSR Congress Party,OC,14198,1 Crore Bond,10000000,`00847,Telangana,Hyderabad,OSTRO JAISALMER PRIVATE LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12365,20-11-2023,04-12-2023,YSR Congress Party,OC,14196,1 Crore Bond,10000000,`00847,Telangana,Hyderabad,OSTRO JAISALMER PRIVATE LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12366,20-11-2023,04-12-2023,YSR Congress Party,OC,14192,1 Crore Bond,10000000,`00847,Telangana,Hyderabad,OSTRO JAISALMER PRIVATE LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12367,20-11-2023,04-12-2023,YSR Congress Party,OC,14234,1 Crore Bond,10000000,`00847,Telangana,Hyderabad,OSTRO MADHYA WIND PRIVATE LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12368,20-11-2023,04-12-2023,YSR Congress Party,OC,14232,1 Crore Bond,10000000,`00847,Telangana,Hyderabad,OSTRO MADHYA WIND PRIVATE LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12369,20-11-2023,04-12-2023,YSR Congress Party,OC,14240,1 Crore Bond,10000000,`00847,Telangana,Hyderabad,OSTRO MADHYA WIND PRIVATE LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12370,20-11-2023,04-12-2023,YSR Congress Party,OC,14238,1 Crore Bond,10000000,`00847,Telangana,Hyderabad,OSTRO MADHYA WIND PRIVATE LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12371,20-11-2023,04-12-2023,YSR Congress Party,OC,14236,1 Crore Bond,10000000,`00847,Telangana,Hyderabad,OSTRO MADHYA WIND PRIVATE LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12372,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,18230,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12373,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,18254,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12374,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,18234,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12375,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,18244,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12376,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,18252,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12377,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,18226,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12378,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,14300,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12379,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,14298,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12380,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,18236,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12381,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,18242,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12382,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,14268,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12383,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,18266,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12384,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,14276,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12385,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,18258,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12386,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,14270,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12387,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,14282,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12388,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,14262,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12389,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,14280,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12390,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,18238,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12391,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,14296,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12392,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,14290,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12393,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,18274,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12394,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,14294,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12395,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,18250,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12396,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,18256,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12397,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,18268,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12398,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,18270,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12399,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,18282,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12400,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,18228,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12401,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,18248,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12402,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,14288,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12403,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,18278,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12404,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,18260,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12405,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,18280,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12406,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,14274,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12407,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,14292,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12408,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,14266,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12409,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,14260,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12410,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,14272,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12411,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,18232,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12412,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,18262,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12413,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,18246,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12414,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,14284,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12415,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,14278,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12416,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,18276,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12417,10-01-2024,12-01-2024,Bharatiya Janata Party,OC,18240,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
